formid,7  Crop(s) planted | None,7  Crop(s) planted | Groundnut,7  Crop(s) planted | Maize,7  Crop(s) planted | Rice,7  Crop(s) planted | Sorghum,7  Crop(s) planted | extra,8  Farm-related problem reported by the farmer | None,8  Farm-related problem reported by the farmer | Disease_outbreak_(Specify),8  Farm-related problem reported by the farmer | Pest_Attack_(Specify),8  Farm-related problem reported by the farmer | Soil_degradation,8  Farm-related problem reported by the farmer | Water_Scarcity,8  Farm-related problem reported by the farmer | Weed_Infestation,8  Farm-related problem reported by the farmer | Others,8  Farm-related problem reported by the farmer | extra,Cooperative_Unique_ID,received_on,6  Ongoing farm activity at the time of visit | None,6  Ongoing farm activity at the time of visit | Site_Selection,6  Ongoing farm activity at the time of visit | Land_Measurement,6  Ongoing farm activity at the time of visit | Land_Clearing,6  Ongoing farm activity at the time of visit | First_herbicide_application,6  Ongoing farm activity at the time of visit | Ploughing_Harrowing_Tilling,6  Ongoing farm activity at the time of visit | Preparation_of_Nursery_,6  Ongoing farm activity at the time of visit | Planting,6  Ongoing farm activity at the time of visit | Transplanting,6  Ongoing farm activity at the time of visit | Gap_control_(Replacement_of_un-germinated_plants),6  Ongoing farm activity at the time of visit | Mulching,6  Ongoing farm activity at the time of visit | Post-Emergence_Herbicide_Application_or_Manual_weeding_1,6  Ongoing farm activity at the time of visit | NPK_Application,6  Ongoing farm activity at the time of visit | Application_of_Aflasafe,6  Ongoing farm activity at the time of visit | Application_of_Pesticide,6  Ongoing farm activity at the time of visit | Post-Emergence_Herbicide_Application_or_Manual_weeding_2,6  Ongoing farm activity at the time of visit | Urea_Application,6  Ongoing farm activity at the time of visit | SSP_Application,6  Ongoing farm activity at the time of visit | Post-Emergence_Herbicide_Application_or_Manual_weeding_3,6  Ongoing farm activity at the time of visit | Harvesting,6  Ongoing farm activity at the time of visit | Drying_(To_eradicate_moisture),6  Ongoing farm activity at the time of visit | Winnowing,6  Ongoing farm activity at the time of visit | Bagging,6  Ongoing farm activity at the time of visit | Storage,6  Ongoing farm activity at the time of visit | extra
0de76871-cf78-4278-ae14-26e1dd934e38,,,,1,,,1,,,,,,,,KurIXRJ33,22/10/2025 11:59,,,,,,,,,,,,,,,,1,,,,,,,,,
64cdc001-5df9-4036-b184-9ca4f9a3a3dd,,,,1,,,1,,,,,,,,KurIXRJ33,22/10/2025 11:59,,,,,,,,,,,,,,,,,,,1,,,,,,
a72a0c7d-1e32-4c2d-982d-786759071282,,,,1,,,1,,,,,,,,KurIXRJ33,22/10/2025 11:59,,,,,,,,,,,,,,,,,,,,1,,,,,
f5813af1-23ac-4476-9cc6-844303521681,,,,1,,,1,,,,,,,,Bau53XU44,22/10/2025 12:04,,,,,,,,,,1,,,,,,,,,,,,,,,
1714d17d-acd5-4745-9ff4-0aa3054c123b,,,,1,,,1,,,,,,,,Bau53XU44,22/10/2025 12:05,,,,,,,,,,,,1,,,,,,,,,,,,,
bf4ea8e5-55aa-4fa5-b82b-cdc84ddcbd5f,,,,1,,,1,,,,,,,,Bau53XU44,22/10/2025 12:05,,,,,,,,,,,,,1,,,,,,,,,,,,
864e2180-6b63-4183-b75f-1ce9a043c047,,,,1,,,1,,,,,,,,Bau53XU44,22/10/2025 12:05,,,,,,,,,,,,,,,1,,,,,,,,,,
6db054eb-c588-431a-9705-6ea2a4d59910,,,,1,,,1,,,,,,,,Bau53XU44,22/10/2025 12:05,,,,,,,,,,,,,,,,1,,,,,,,,,
86dd3af9-af43-4be8-b328-3a9a00868808,,,,1,,,1,,,,,,,,Bau53XU44,22/10/2025 12:05,,,,,,,,,,,,,,,,,1,,,,,,,,
00609fd5-8821-4d20-9c60-e9b6a83e0f02,,,,1,,,1,,,,,,,,Bau53XU44,22/10/2025 12:06,,,,,,,,,,,,,,,,,,,1,,,,,,
68ff88f1-2dc2-498a-b169-b0eca62e2eaf,,,,1,,,1,,,,,,,,Bau53XU44,22/10/2025 12:06,,,,,,,,,,,,,,,,,,,,1,,,,,
8d85beb5-570a-4806-9dd4-9e501fb7cb42,,,,1,,,1,,,,,,,,Bau53XU44,22/10/2025 12:06,,,,,,,,,,,,,,,,,,,,,1,,,,
f3feded9-c65a-4528-870d-ec5ac70c7553,,,,1,,,1,,,,,,,,Bau53XU44,22/10/2025 12:06,,,,,,,,,,,,,,,,,,,,,,1,,,
ff71ea86-7270-4332-9140-fc858baa6daf,,,,1,,,1,,,,,,,,Bau53XU44,22/10/2025 12:06,,,,,,,,,,,,,,,,,,,,,,,1,,
eb656bc8-c169-44b0-8444-038366a15ae9,,,,1,,,1,,,,,,,,Bau53XU44,22/10/2025 12:06,,,,,,,,,,,,,,,,,,,,,,,,1,
e11467a2-9363-40c8-b742-9a3bf8f2e667,,,,1,,,1,,,,,,,,Bau7FOM07,22/10/2025 12:06,,,,,,,,,,1,,,,,,,,,,,,,,,
9a91142a-de6c-4f6a-a19c-a3b4349b0e10,,,,1,,,1,,,,,,,,Bau7FOM07,22/10/2025 12:06,,,,,,,,,,,,1,,,,,,,,,,,,,
3af2fb97-a901-4f5f-a084-b964c63845b5,,,,1,,,,,,,1,,,,Tud5UPD51,22/10/2025 12:06,,,,,,,,,,1,,,,,,,,,,,,,,,
e191277d-a2a0-413c-85de-3b004e00c4be,,,1,,,,1,,,,,,,,Tud5UPD51,22/10/2025 12:06,,,,,,,,,,,,1,,,,,,,,,,,,,
abddf92d-99a2-4832-a9a6-3dad79c4141b,,,,1,,,1,,,,,,,,Bau7FOM07,22/10/2025 12:06,,,,,,,,,,,,,1,,,,,,,,,,,,
d87c57d2-f7df-4d7d-82c9-98d368b10a05,,,,1,,,1,,,,,,,,Bau7FOM07,22/10/2025 12:06,,,,,,,,,,,,,,,1,,,,,,,,,,
26ec458e-e438-40b8-abf3-32e6acbb5e65,,,,1,,,1,,,,,,,,Bau7FOM07,22/10/2025 12:06,,,,,,,,,,,,,,,,1,,,,,,,,,
fb1adedd-da9c-4eab-9434-2b712bac989c,,,,1,,,1,,,,,,,,Bau7FOM07,22/10/2025 12:06,,,,,,,,,,,,,,,,,1,,,,,,,,
d8e8d605-9cb9-4522-8e4b-1cc3ac25e6fd,,,,1,,,1,,,,,,,,Bau7FOM07,22/10/2025 12:06,,,,,,,,,,,,,,,,,,,1,,,,,,
2fa8c532-770a-46ab-b31a-c811ba5761ad,,,,1,,,1,,,,,,,,Bau7FOM07,22/10/2025 12:07,,,,,,,,,,,,,,,,,,,,1,,,,,
877f0d6d-951b-4251-ae90-280a6a63a3e3,,,,1,,,1,,,,,,,,Bau7FOM07,22/10/2025 12:07,,,,,,,,,,,,,,,,,,,,,1,,,,
d611fbc9-8fdc-41b1-86f9-c21938f6ec42,,,,1,,,1,,,,,,,,Bau7FOM07,22/10/2025 12:07,,,,,,,,,,,,,,,,,,,,,,1,,,
977493f3-9c6c-47a3-9d10-dbeb29494b48,,,,1,,,1,,,,,,,,Bau7FOM07,22/10/2025 12:07,,,,,,,,,,,,,,,,,,,,,,,1,,
a521d0b1-4ec5-45cf-9ccf-2c41bb25fde7,,,,1,,,1,,,,,,,,Bau7FOM07,22/10/2025 12:07,,,,,,,,,,,,,,,,,,,,,,,,1,
222da79c-a02e-4cf5-928a-d7bbc83ba3df,,,1,,,,1,,,,,,,,Tud5UPD51,22/10/2025 12:09,,,,,,,,,,,,,1,,,,,,,,,,,,
aab99ac8-e628-4653-87c6-b29527ed0b63,,,,1,,,1,,,,,,,,Kir4YGZ52,22/10/2025 12:11,,,,,,,,,,1,,,,,,,,,,,,,,,
920ecf3f-162e-4031-a2af-71575abf5c20,,,,1,,,1,,,,,,,,Kir4YGZ52,22/10/2025 12:11,,,,,,,,,,,,1,,,,,,,,,,,,,
9a35f261-7946-438a-809b-9d5e34230324,,,,1,,,1,,,,,,,,Kir4YGZ52,22/10/2025 12:11,,,,,,,,,,,,,1,,,,,,,,,,,,
00724c5c-f06c-4af0-92b8-5ecc0e160fbc,,,,1,,,1,,,,,,,,Kir4YGZ52,22/10/2025 12:11,,,,,,,,,,,,,,,1,,,,,,,,,,
e309f9bd-42ba-420b-bad0-fcd93ba177e6,,,,1,,,1,,,,,,,,Kir4YGZ52,22/10/2025 12:11,,,,,,,,,,,,1,,,,,,,,,,,,,
fae18295-7c43-4907-ad9b-12388cd5fdbf,,,,1,,,1,,,,,,,,Kir4YGZ52,22/10/2025 12:11,,,,,,,,,,,,,,,,,1,,,,,,,,
91ed888b-e4fe-420d-9ce9-c280a3c153f4,,,,1,,,1,,,,,,,,Kir4YGZ52,22/10/2025 12:11,,,,,,,,,,,,,,,,,,,,1,,,,,
d141a13c-0346-4be3-83a0-8c8c042c7ebb,,,1,,,,1,,,,,,,,Tud5UPD51,22/10/2025 12:12,,,,,,,,,,,,,,1,,,,,,,,,,,
e5aed116-1549-47fb-af94-850e53b04308,,,1,,,,1,,,,,,,,Tud5UPD51,22/10/2025 12:13,,,,,,,,,,,,,,,1,,,,,,,,,,
3d95bdb0-654b-4358-b849-9376ecb54861,,,1,,,,1,,,,,,,,BauZ6UK22,22/10/2025 12:14,,,,,,,,,,,,,1,,,,,,,,,,,,
2fa127bc-d22d-4cd0-b138-ee3799c5171b,,,1,,,,1,,,,,,,,BauZ6UK22,22/10/2025 12:14,,,,,,,,,,,,,,1,,,,,,,,,,,
a1bc1bd1-8b61-4b20-89dd-b1bc6612f95b,,,1,,,,1,,,,,,,,BauZ6UK22,22/10/2025 12:14,,,,,,,,,,,,1,,,,,,,,,,,,,
6a7c3db7-cf46-40b8-93d6-2be05d284aa0,,,1,,,,1,,,,,,,,BauZ6UK22,22/10/2025 12:14,,,,,,,,,,,,,,,,,1,,,,,,,,
e8668bc1-4047-4e17-a3e5-079341ca4fe4,,,1,,,,1,,,,,,,,BauZ6UK22,22/10/2025 12:14,,,,,,,,,,,,,,,,,1,,,,,,,,
430f8527-10a0-4c11-bbf0-24aa58e47a5f,,,1,,,,1,,,,,,,,BauZ6UK22,22/10/2025 12:15,,,,,,,,,,,,,,,,,,,,1,,,,,
e5600b56-7b71-43d2-9494-94791600327a,,,1,,,,1,,,,,,,,BauV71V52,22/10/2025 12:15,,,,,,,,,,,,,1,,,,,,,,,,,,
35c6077b-83d4-4cd2-ae55-857b3a4e9b26,,,1,,,,1,,,,,,,,BauV71V52,22/10/2025 12:15,,,,,,,,,,,,,,1,,,,,,,,,,,
ddb86e2a-a937-4e3f-8bf6-120a480e695a,,,1,,,,1,,,,,,,,BauV71V52,22/10/2025 12:15,,,,,,,,,,,,,,,1,,,,,,,,,,
6c1601aa-4b46-4b71-8dc5-a8aafbc80954,,,1,,,,1,,,,,,,,Beb166K47,22/10/2025 12:16,,,,,,,,,,1,,,,,,,,,,,,,,,
b1d22a8e-8de6-491f-96bf-52f0d7cbbbb0,,,,1,,,1,,,,,,,,Kir0ACT17,22/10/2025 12:16,,,,,,,,,,1,,,,,,,,,,,,,,,
89d5bbd3-4a6d-4004-9ec5-722758c0e6c6,,,1,,,,1,,,,,,,,Tud5UPD51,22/10/2025 12:16,,,,,,,,,,,,,,,,1,,,,,,,,,
d91e00b4-70cf-495f-aa68-420186817d70,,,1,,,,1,,,,,,,,Bau705249,22/10/2025 12:16,,,,,,,,,,,,1,,,,,,,,,,,,,
710741b6-41d5-455a-a0d7-5231377cce62,,,1,,,,1,,,,,,,,BauV71V52,22/10/2025 12:17,,,,,,,,,,,,,,,,,1,,,,,,,,
23f666e9-f6aa-4cd7-99cf-8fdaa8c5f1de,,,1,,,,1,,,,,,,,BauV71V52,22/10/2025 12:17,,,,,,,,,,,,1,,,,,,,,,,,,,
ac3af793-70f0-4233-b188-bef0910b5291,,,1,,,,1,,,,,,,,BauV71V52,22/10/2025 12:17,,,,,,,,,,,,,,,,,,,,1,,,,,
fb8d10c8-4623-46a4-9cb1-069fd39fc35a,,,1,,,,1,,,,,,,,BauSTD449,22/10/2025 12:17,,,,,,,,,,,,,1,,,,,,,,,,,,
b0d9fa99-9bf4-4485-bfa4-9c30d769df16,,,1,,,,1,,,,,,,,BauSTD449,22/10/2025 12:17,,,,,,,,,,,,,,1,,,,,,,,,,,
b8b33ab5-f2b8-4ea4-8090-6f90c9563562,,,1,,,,1,,,,,,,,BauSTD449,22/10/2025 12:17,,,,,,,,,,,,,,,1,,,,,,,,,,
5282eac3-4883-47d0-a8eb-ff96dab6d989,,,1,,,,1,,,,,,,,BauSBMN21,22/10/2025 12:17,,,,,,,,,,,,1,,,,,,,,,,,,,
fb0ec999-45fa-4a8e-a031-9cb880c844cb,,,1,,,,1,,,,,,,,BauSTD449,22/10/2025 12:17,,,,,,,,,,,,,,,,,1,,,,,,,,
a22de57b-357a-4d6c-a58d-68087b05c1f9,,,1,,,,1,,,,,,,,BauSTD449,22/10/2025 12:17,,,,,,,,,,,,1,,,,,,,,,,,,,
c2e93c8c-a4a6-423c-bfed-96f82bc26a92,,,1,,,,1,,,,,,,,BauSTD449,22/10/2025 12:17,,,,,,,,,,,,,,,,,,,,1,,,,,
89140c5f-c1ce-4893-bc7e-52842b53b249,,,1,,,,1,,,,,,,,BauSBMN21,22/10/2025 12:17,,,,,,,,,,,,,1,,,,,,,,,,,,
78f903d2-1c80-4f14-984e-46f3c5e6c717,,,1,,,,1,,,,,,,,BauSBMN21,22/10/2025 12:17,,,,,,,,,,,,,,1,,,,,,,,,,,
20636996-ed2c-4212-b74c-d916d5ada0fa,,,1,,,,1,,,,,,,,BauSBMN21,22/10/2025 12:17,,,,,,,,,,,,,,,1,,,,,,,,,,
a8bb1d20-6e91-4f45-92d9-a40d6eefde80,,,1,,,,1,,,,,,,,BauSBMN21,22/10/2025 12:17,,,,,,,,,,,,1,,,,,,,,,,,,,
4a190466-c6b7-4a4b-9dee-ce65156a87f2,,,1,,,,1,,,,,,,,BauSBMN21,22/10/2025 12:17,,,,,,,,,,,,,,,,,1,,,,,,,,
bd16aa57-9034-4585-9ad8-92ad75097e56,,,1,,,,1,,,,,,,,BauSBMN21,22/10/2025 12:17,,,,,,,,,,,,1,,,,,,,,,,,,,
0b1d1200-80f8-4921-b09e-a25fecf7d107,,,1,,,,1,,,,,,,,BauSBMN21,22/10/2025 12:18,,,,,,,,,,,,,,,,,,,,1,,,,,
226695bb-0e02-484e-b25a-a1ba61ce4e41,,,,1,,,1,,,,,,,,BauRWGA23,22/10/2025 12:18,,,,,,,,,,1,,,,,,,,,,,,,,,
7fbc7468-eb94-4693-ab37-bfa0b97a76c7,,,,1,,,1,,,,,,,,BauRWGA23,22/10/2025 12:18,,,,,,,,,,,,1,,,,,,,,,,,,,
d66dd0ed-0401-487b-bcd5-bc6f89d9c205,,,,1,,,1,,,,,,,,BauRWGA23,22/10/2025 12:18,,,,,,,,,,,,,1,,,,,,,,,,,,
72286aef-ea7a-4376-b431-a0be756d7209,,,,1,,,1,,,,,,,,BauRWGA23,22/10/2025 12:18,,,,,,,,,,,,,,1,,,,,,,,,,,
249ab345-a4f3-4d4c-8834-a634e1d9cd9f,,,,1,,,1,,,,,,,,BauRWGA23,22/10/2025 12:18,,,,,,,,,,,,1,,,,,,,,,,,,,
c1207525-1757-4e0d-b407-9648ae56feaf,,,,1,,,1,,,,,,,,BauRWGA23,22/10/2025 12:18,,,,,,,,,,,,,,,,,1,,,,,,,,
590f8d3e-d396-41f3-aa20-8d23f67a3291,,,,1,,,1,,,,,,,,BauRWGA23,22/10/2025 12:18,,,,,,,,,,,,,,,,1,,,,,,,,,
53d0f7e0-1ccc-4df7-a44d-1c82963c7a96,,,,1,,,1,,,,,,,,BauRWGA23,22/10/2025 12:18,,,,,,,,,,,,,,,,,,,,1,,,,,
42061b1c-3fce-48a6-ac78-7fe8915a6c29,,,,1,,,1,,,,,,,,Bau9UAT19,22/10/2025 12:18,,,,,,,,,,1,,,,,,,,,,,,,,,
c02f5974-c554-4dc1-a6f7-78608f493509,,,,1,,,1,,,,,,,,Bau9UAT19,22/10/2025 12:18,,,,,,,,,,,,1,,,,,,,,,,,,,
6888ecc8-50ad-4b7d-aa1f-33fa4487bcfa,,,,1,,,1,,,,,,,,Bau9UAT19,22/10/2025 12:18,,,,,,,,,,,,,1,,,,,,,,,,,,
eca2fdab-a78d-4463-abbd-586af368e0dc,,,,1,,,1,,,,,,,,Bau9UAT19,22/10/2025 12:18,,,,,,,,,,,,,,1,,,,,,,,,,,
f93cbc44-7ec5-4e1a-ad99-51c54fc9c739,,,,1,,,1,,,,,,,,Bau9UAT19,22/10/2025 12:18,,,,,,,,,,,,1,,,,,,,,,,,,,
494d3b12-1b6b-42c8-94f6-13c8daa075ee,,,,1,,,1,,,,,,,,Bau9UAT19,22/10/2025 12:18,,,,,,,,,,,,,,,,,1,,,,,,,,
76d6e5bf-7cc4-4ea6-b9ad-a4f3ef98fb33,,,,1,,,1,,,,,,,,Bau9UAT19,22/10/2025 12:19,,,,,,,,,,,,,,,,1,,,,,,,,,
f0726ecf-1c44-45c8-b642-09e1075afd95,,,,1,,,1,,,,,,,,Bau9UAT19,22/10/2025 12:19,,,,,,,,,,,,,,,,,,,,1,,,,,
d453b6d4-03ab-41f9-9962-6584fff37915,,,,1,,,1,,,,,,,,Bau705249,22/10/2025 12:19,,,,,,,,,,1,,,,,,,,,,,,,,,
80f6976e-1a01-4a1f-a898-98140b8f2645,,,,1,,,1,,,,,,,,Bau705249,22/10/2025 12:19,,,,,,,,,,,,1,,,,,,,,,,,,,
26750c14-d6d8-4c87-9019-3a17af6e46de,,,,1,,,1,,,,,,,,Bau705249,22/10/2025 12:19,,,,,,,,,,,,,1,,,,,,,,,,,,
25efbbeb-0dfc-4f5c-932b-61df9bb2e8c6,,,,1,,,1,,,,,,,,Bau705249,22/10/2025 12:19,,,,,,,,,,,,,,1,,,,,,,,,,,
3378a2a6-e66d-442f-93a9-6e4214ba7c78,,,,1,,,1,,,,,,,,Bau705249,22/10/2025 12:19,,,,,,,,,,,,1,,,,,,,,,,,,,
75ddc7ef-e078-4db5-ab13-2628f8df888c,,,,1,,,1,,,,,,,,Bau705249,22/10/2025 12:19,,,,,,,,,,,,,,,,,1,,,,,,,,
bb756112-66fd-4980-a65e-45c149e9f1a0,,,,1,,,1,,,,,,,,Bau705249,22/10/2025 12:19,,,,,,,,,,,,,,,,1,,,,,,,,,
fa815f75-6972-42c7-9a36-4ebf5c957dd6,,,,1,,,1,,,,,,,,Bau705249,22/10/2025 12:19,,,,,,,,,,,,,,,,,,,,1,,,,,
537aacde-b5a5-40e2-a71a-0caf9162b466,,,,1,,,1,,,,,,,,KurIXRJ33,22/10/2025 12:20,,,,,,,,,,,,,,,,,,,,1,,,,,
2266386f-3cab-4799-b8db-4c7d00f4971d,,,,1,,,1,,,,,,,,KurIXRJ33,22/10/2025 12:20,,,,,,,,,,,,,,,,,,,,,1,,,,
d7793310-c227-461e-be3d-09b3dd3c1aaa,,,,1,,,1,,,,,,,,KurIXRJ33,22/10/2025 12:21,,,,,,,,,,,,,,,,,,,,,,1,,,
8168d4b2-e340-4a2c-9c19-4171c41f38a9,,,1,,,,1,,,,,,,,Nin006T41,22/10/2025 12:21,,,,,,,,,,,,1,,,,,,,,,,,,,
2eb30e52-f468-4030-ad99-78b13a9df2ca,,,,1,,,1,,,,,,,,Nin006T41,22/10/2025 12:21,,,,,,,,,,,,,1,,,,,,,,,,,,
05773b06-8284-4b82-ac24-a58de69366a3,,,,1,,,1,,,,,,,,Nin006T41,22/10/2025 12:21,,,,,,,,,,,,,,,1,,,,,,,,,,
4a580c10-b949-4f7f-87b7-fc077873742c,,,,1,,,1,,,,,,,,KurIXRJ33,22/10/2025 12:21,,,,,,,,,,,,,,,,,,,,,,,,1,
60c6f605-a7eb-454d-834f-b2723c6f100f,,,,1,,,1,,,,,,,,Nin006T41,22/10/2025 12:21,,,,,,,,,,,,,,,,,1,,,,,,,,
928b6ec9-019f-4f14-9a4d-f724c4e37d8a,,,1,,,,1,,,,,,,,KurIXRJ33,22/10/2025 12:21,,,,,,,,,,1,,,,,,,,,,,,,,,
1842f9c1-63a3-41f7-83ac-584644ac424d,,,,1,,,1,,,,,,,,Nin006T41,22/10/2025 12:21,,,,,,,,,,,,,,,,,,,1,,,,,,
d77630c9-2f70-47db-8941-6d42e0b3ea8f,,,1,,,,1,,,,,,,,KurIXRJ33,22/10/2025 12:21,,,,,,,,,,,1,,,,,,,,,,,,,,
71bd535f-d858-4294-b2cf-82e910b5d759,,,,1,,,1,,,,,,,,Nin006T41,22/10/2025 12:21,,,,,,,,,,,,,,,,,,,,1,,,,,
c2b45e16-f04f-4bf4-8165-77c742af7551,,,,1,,,1,,,,,,,,Nin006T41,22/10/2025 12:21,,,,,,,,,,,,,,,,,,,,,1,,,,
0262e490-6cf2-49fd-8594-fcdeec82fddd,,,1,,,,1,,,,,,,,KurIXRJ33,22/10/2025 12:21,,,,,,,,,,,,1,,,,,,,,,,,,,
4bced9c8-e22f-48b2-8a1e-82afc3af1a6b,,,,1,,,1,,,,,,,,Nin006T41,22/10/2025 12:21,,,,,,,,,,,,,,,,,,,,,,1,,,
5c39b649-1a02-4d7b-b926-c7a054ef7695,,,1,,,,1,,,,,,,,KurIXRJ33,22/10/2025 12:21,,,,,,,,,,,,,1,,,,,,,,,,,,
7bdfee4b-0f2d-4c9a-9bb1-20815f531d35,,,,1,,,1,,,,,,,,JahPZV811,22/10/2025 12:21,,,,,,,,,,,,,,,,,1,,,,,,,,
f94681da-43d3-4713-adf0-e7be314e12da,,,,1,,,1,,,,,,,,Nin006T41,22/10/2025 12:21,,,,,,,,,,,,,,,,,,,,,,,1,,
6e0b60e3-2147-4d12-93ae-c9281c4ff0b0,,,,1,,,1,,,,,,,,JahPZV811,22/10/2025 12:21,,,,,,,1,,,,,,,,,,1,,,,,,,,
d8cbde71-a15d-4a46-a76a-8ee05ab8b98d,,,1,,,,1,,,,,,,,KurIXRJ33,22/10/2025 12:21,,,,,,,,,,,,,,,1,,,,,,,,,,
6d513137-bc71-4c7a-9248-c54c934ec6b8,,,,1,,,1,,,,,,,,JahPZV811,22/10/2025 12:21,,,,,,,,,,,,,,,,,,1,,,,,,,
0e49e9e4-fcaa-4b45-b467-a4e75e252803,,,,1,,,1,,,,,,,,Nin006T41,22/10/2025 12:21,,,,,,,,,,,,,,,,,,,,,,,,1,
cb3213d4-751a-4d0f-854a-30c33c08d3ce,,,,1,,,1,,,,,,,,JahPZV811,22/10/2025 12:21,,,,,,,,,,,,,,,,,,,1,,,,,,
17c687bf-def9-4929-a7e9-1f0eb4cf66ae,,,1,,,,1,,,,,,,,KurIXRJ33,22/10/2025 12:21,,,,,,,,,,,,,,,,,,,1,,,,,,
09227272-62ad-4aca-be81-a95358f882e1,,,,1,,,1,,,,,,,,JahPZV811,22/10/2025 12:21,,,,,,,,,,,,,,,,,,,,1,,,,,
924f9dad-9c62-42d5-a391-bdbb7b9b3178,,,1,,,,1,,,,,,,,Nin10YY46,22/10/2025 12:21,,,,,,,,,,1,,,,,,,,,,,,,,,
6c3da95d-cd9c-46be-a768-adf7ad9ae024,,,1,,,,1,,,,,,,,KurIXRJ33,22/10/2025 12:21,,,,,,,,,,,,,,,,,,,,1,,,,,
80f3a658-1da7-4f3a-beac-198b1488eae9,,,,1,,,1,,,,,,,,JahPZV811,22/10/2025 12:21,,,,,,,,,,,,,,,,,,,,,,1,,,
41aa224e-b931-43f2-8259-255b346b9d43,,,,1,,,1,,,,,,,,JahPZV811,22/10/2025 12:21,,,,,,,,,,,,,,,,,,,,,,,,1,
4085eb68-c01a-40f2-8fd3-a0abcd5439b0,,,1,,,,1,,,,,,,,KurIXRJ33,22/10/2025 12:21,,,,,,,,,,,,,,,,,,,,,1,,,,
01ba1979-8a6a-4de6-a483-0b303537a056,,,1,,,,1,,,,,,,,Nin10YY46,22/10/2025 12:21,,,,,,,,,,,,1,,,,,,,,,,,,,
dbd794a5-327e-4321-ac38-5b8a59cf1e48,,,,1,,,1,,,,,,,,Jah5PLL58,22/10/2025 12:21,,,,,,,,,,1,,,,,,,,,,,,,,,
2c4f5199-dbfd-4f8e-826b-c1850d6c47d3,,,1,,,,1,,,,,,,,KurIXRJ33,22/10/2025 12:21,,,,,,,,,,,,,,,,,,,,,,,1,,
4ab1bb00-072a-4ab0-a3d4-321682b3b007,,,1,,,,1,,,,,,,,Nin10YY46,22/10/2025 12:21,,,,,,,,,,,,,1,,,,,,,,,,,,
cb03c9bb-e03c-466e-b29d-4c4de29d9504,,,1,,,,1,,,,,,,,KurIXRJ33,22/10/2025 12:21,,,,,,,,,,,,,,,,,,,,,,,,1,
ccf40f4f-2e85-4dc2-bffd-588b47db71c5,,,1,,,,1,,,,,,,,Nin10YY46,22/10/2025 12:21,,,,,,,,,,,,,,,1,,,,,,,,,,
24c77b76-458a-4419-931f-f5fc5d3836ce,,,1,,,,1,,,,,,,,Nin10YY46,22/10/2025 12:21,,,,,,,,,,,,,,,,1,,,,,,,,,
b1803290-2682-46c8-8f5f-81f807371e4e,,,1,,,,1,,,,,,,,Nin10YY46,22/10/2025 12:21,,,,,,,,,,,,,,,,,1,,,,,,,,
effcddc2-8fb9-45f1-ab02-5f81e1c2f668,,,1,,,,1,,,,,,,,Nin10YY46,22/10/2025 12:21,,,,,,,,,,,,,,,,,,,,1,,,,,
f9250035-8d9c-40a9-ad5e-ab84e33b7d19,,,1,,,,1,,,,,,,,Nin10YY46,22/10/2025 12:21,,,,,,,,,,,,,,,,,,,,,1,,,,
7c5e791a-4ef9-4cf7-8626-a37965f4f7aa,,,1,,,,1,,,,,,,,Nin10YY46,22/10/2025 12:21,,,,,,,,,,,,,,,,,,,,,,1,,,
f61fcf66-8b9e-4739-92dc-913ab74c0534,,,1,,,,1,,,,,,,,Nin10YY46,22/10/2025 12:21,,,,,,,,,,,,,,,,,,,,,,,1,,
d34286f4-b952-4d85-a13b-3c9f00fe0ffc,,,1,,,,1,,,,,,,,Nin10YY46,22/10/2025 12:21,,,,,,,,,,,,,,,,,,,,,,,,1,
9ae8d530-0334-45f5-a49d-0938ce85692d,,,,1,,,1,,,,,,,,Jah5PLL58,22/10/2025 12:22,,,,,,,,,,,1,,,,,,,,,,,,,,
33840b9f-3f39-4e6c-ae9b-0caa324eb047,,,1,,,,1,,,,,,,,Tud5UPD51,22/10/2025 12:22,,,,,,,,,,,,,,,,,1,,,,,,,,
64e76bbf-537c-4ff7-a391-25b678470343,,,1,,,,1,,,,,,,,Tud5UPD51,22/10/2025 12:22,,,,,,,,,,,,,,,,,,1,,,,,,,
5928ca40-6050-46d0-81c1-6452fcf05ed4,,,,1,,,1,,,,,,,,Kir928U11,22/10/2025 12:23,,,,,,,,,,1,,,,,,,,,,,,,,,
9ceb057a-c12e-4050-9763-aaf3dce4f59a,,,,1,,,1,,,,,,,,Jah5PLL58,22/10/2025 12:23,,,,,,,,,,,,1,,,,,,,,,,,,,
7c93ebef-6a7e-4b35-b279-a805e98d0719,,,,1,,,1,,,,,,,,Jah5PLL58,22/10/2025 12:24,,,,,,,,,,,,,1,,,,,,,,,,,,
c699a480-e8ac-41ec-a2cf-3883331d77fb,,,,1,,,1,,,,,,,,JahAUX024,22/10/2025 12:24,,,,,,,,,,1,,,,,,,,,,,,,,,
870141a7-8324-472a-9160-68445e610c73,,,1,,,,1,,,,,,,,Tud5UPD51,22/10/2025 12:24,,,,,,,,,,,,,,,,,,,1,,,,,,
b063057e-b08f-4a59-a30d-63dc268d0965,,,,1,,,1,,,,,,,,Kir0ACT17,22/10/2025 12:25,,,,,,,,,,,,1,,,,,,,,,,,,,
23a6a466-9215-40da-8705-67cda261a329,,,,1,,,1,,,,,,,,KirNYCQ08,22/10/2025 12:25,,,,,,,,,,1,,,,,,,,,,,,,,,
