formid,Training_Date,Training_Title,EW_ID,Gender,Gender_and_Age,Disability_Status_class,State,LGA
9a96dc55-ec12-4502-a017-cf3ca200a385,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Kir17,Male,Male Youth,No disability,Kano,Kiru
5a7d64a3-44e4-41c9-a300-10eac05601db,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Kir18,Male,Male Youth,No disability,Kano,Kiru
0fddbf90-37b3-43fa-b4d7-dfcf6850d02d,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Kir19,Male,Male Youth,No disability,Kano,Kiru
d65d691f-5b7d-4660-b032-4f988bf322c8,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Kir20,Male,Male Youth,No disability,Kano,Kiru
ea0a2738-b25e-4283-bcd9-2946fae7a84d,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Kir21,Female,Female Youth,No disability,Kano,Kiru
9dd58f70-1357-4e3e-9f50-94ebbcc4f68c,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kur01,Female,Female Youth,No disability,Kano,Kura
33e07db6-4298-435b-b955-8df0b0a507ae,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Kur02,Female,Female Youth,No disability,Kano,Kura
321d3866-4646-4ac0-9b5c-bf04c9712b16,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Kur03,Female,Female Youth,No disability,Kano,Kura
89947761-9a03-4d94-8ee6-645fb6fa13dd,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kur04,Female,Female Youth,No disability,Kano,Kura
2cadcff4-a4a0-4b62-b68c-b4f97fdbd848,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kur05,Female,Female Youth,No disability,Kano,Kura
f301df3a-584c-48cf-a421-601a7a65407d,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kur07,Female,Female Youth,No disability,Kano,Kura
20f33199-b340-4e32-bf66-574a6195d369,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Kur09,Male,Male Youth,No disability,Kano,Kura
61fd44e6-5ac6-4a97-8eb7-fd4938d3f05a,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Kur11,Male,Male Youth,No disability,Kano,Kura
358665df-d72a-4733-890c-45aeb07e0f9c,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kur13,Male,Male Youth,No disability,Kano,Kura
6528c452-d751-40b8-bbd2-82a32aa2590e,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Kur14,Male,Male Youth,No disability,Kano,Kura
e91b3caa-0602-4a1f-98ea-822d1513d66e,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Ran01,Female,Female Youth,No disability,Kano,Kura
b21e6bf3-6723-44e8-b4f6-4e27bfebc01b,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Ran02,Female,Female Youth,No disability,Kano,Rano
c76162c0-a5a5-4c81-aca2-ef24f94c2285,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Ran03,Female,Female Youth,No disability,Kano,Rano
ae41275f-8b8c-46a5-acfb-2fcced9f12af,2024-09-19,Waste_Management_and_recycling_training_and_demonstration,Ran04,Female,Female Youth,No disability,Kano,Rano
154d5414-ffda-493c-828b-afed94c147c7,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Ran05,Female,Female Youth,No disability,Kano,Rano
0d3411ef-f97a-466a-901c-98422918a39a,2024-10-19,Waste_Management_and_recycling_training_and_demonstration,Ran06,Female,Female Youth,No disability,Kano,Rano
45e0b59a-64c1-48fa-aa86-d57fe4791dfd,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Rig07,Female,Female Youth,No disability,Kano,Rimi_Gado
1c7a5beb-5501-4cc1-9c17-cbae1d95f3c4,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Rig08,Male,Male Youth,No disability,Kano,Rimi_Gado
1a0e3354-c3a0-43c8-ae1f-161f50dc51a3,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Rig09,Male,Male Youth,No disability,Kano,Rimi_Gado
cfbe5943-26cc-41d3-a398-29a57f96afa0,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Rig10,Male,Male Youth,No disability,Kano,Rimi_Gado
e711d04d-a9a2-4f06-8e62-62500005241b,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Rig11,Male,Male Youth,No disability,Kano,Rimi_Gado
7a16d28b-d27d-4717-9feb-f714e974a542,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Rig12,Male,Male Youth,No disability,Kano,Rimi_Gado
2167c4a7-c10d-4f4e-91aa-02901543d368,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Rig13,Male,Male Youth,No disability,Kano,Rogo
ec88538d-7fe9-4d02-be17-6abb2eb36159,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Rig14,Male,Male Youth,No disability,Kano,Rimi_Gado
6d1aa8b3-ea29-4059-a04c-49482d3d8e69,2024-03-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Rig15,Male,Male Youth,No disability,Kano,Rimi_Gado
32950374-80ac-4b22-9c72-35fee99d92a0,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Rig16,Male,Male Youth,No disability,Kano,Rimi_Gado
a7d21877-8563-4776-a696-7a9812e94a36,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Rig17,Male,Male Youth,No disability,Kano,Rimi_Gado
ca485f30-ab4d-491f-8e8a-49b4b2896d09,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Rin11,Male,Male Youth,No disability,Jigawa,Ringim
72ef082c-de94-4478-9faf-d4ed45235281,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Rin12,Male,Male Youth,No disability,Jigawa,Ringim
0cf8098d-ba6a-41fd-8032-aa10cac3ca12,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Rin13,Male,Male Youth,No disability,Jigawa,Ringim
f6f715be-dfbd-4864-9c57-c4dfeff0cdcc,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Rin15,Male,Male Youth,No disability,Jigawa,Ringim
c60c3067-c157-4811-8a99-8af3c99ff018,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Rin16,Male,Male Youth,No disability,Jigawa,Ringim
d47c25d9-3f9a-419a-99c6-ff34cf704b27,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Rin17,Male,Male Youth,No disability,Jigawa,Ringim
56cd5d43-0927-4149-93e9-30bbfd85353c,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Rin18,Female,Female Youth,No disability,Jigawa,Ringim
20907f4a-404e-4551-978d-c59658985e1f,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Rin19,Female,Female Youth,No disability,Jigawa,Ringim
0b3b8af2-ec97-4902-9191-3513dc3c137c,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Rin20,Female,Female Youth,No disability,Jigawa,Ringim
8f251822-1191-4c3a-b5d9-3ebbf5b79f74,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Rin21,Female,Female Youth,No disability,Jigawa,Ringim
d9d64eaa-7719-471d-8254-942dcb3dc02f,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Rin22,Female,Female Youth,No disability,Jigawa,Ringim
13cb9854-8cc0-48f2-af2b-10c32bb10d6c,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Rin23,Female,Female Youth,No disability,Jigawa,Ringim
6c256f99-4e7b-4812-a5a7-c243e6667335,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Rin24,Female,Female Youth,No disability,Jigawa,Ringim
c038d3c5-990f-4cea-af71-dcccd5b729d0,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Rin25,Male,Male Youth,No disability,Jigawa,Ringim
55408f73-a175-4221-86a5-f092b345b63e,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Rin26,Male,Male Youth,No disability,Jigawa,Ringim
6100fbef-2ebe-4fb2-b06a-8a426c81ee5b,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Rin27,Male,Male Youth,No disability,Jigawa,Ringim
fd478d10-d19b-4fd9-957f-bb0c160529cc,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Rin28,Male,Male Youth,No disability,Jigawa,Ringim
aabecdf2-d0b0-4c7f-bae0-17ff04f3d574,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Sha01,Male,Male Youth,No disability,Gombe,Shongom
aa827724-9cd5-4e63-b552-f6aefafc763f,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Sha02,Male,Male Youth,No disability,Gombe,Shongom
a57c6bea-8bef-42cf-bd4c-5063425c642b,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Sha03,Female,Female Youth,No disability,Gombe,Shongom
4a244d6d-50c0-48da-885f-d01629c531a3,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Sha04,Female,Female Youth,No disability,Gombe,Shongom
65ab82c4-5bf2-42a3-bf8c-a154a36e08ae,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Sha05,Female,Female Youth,No disability,Gombe,Shongom
686d9011-141a-4afd-9820-a3858de8eacb,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Sha06,Male,Male Youth,No disability,Gombe,Shongom
7b044040-ad2c-4b19-af80-a50f3351ee13,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Taf02,Female,Female Youth,No disability,Bauchi,Tafawa_Balewa
4d658141-2b92-41a7-b1ce-2568a007f110,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Taf03,Male,Male Youth,No disability,Bauchi,Tafawa_Balewa
e611dc2e-26fe-4c95-8f52-db67afebab02,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Taf04,Male,Male Youth,No disability,Bauchi,Tafawa_Balewa
e63b7cb0-62c7-4d5a-af3c-049c9f4da65c,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Taf05,Male,Male Youth,No disability,Bauchi,Tafawa_Balewa
87b88821-ff91-4114-9409-8977af763244,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tau19,Female,Female Youth,No disability,Jigawa,Taura
5c5e14b8-29b9-447c-9cb4-d532b32411ba,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tau20,Male,Male Youth,No disability,Jigawa,Taura
e1483ba9-492e-48cb-8b2a-cc41286f8f3c,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tau21,Male,Male Youth,No disability,Jigawa,Taura
7d449da7-ae03-46b7-a7b9-c45ce886c5da,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tau22,Male,Male Youth,No disability,Jigawa,Taura
caef2ed1-e279-4263-b5d4-94b6e935beb4,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tau23,Male,Male Youth,No disability,Jigawa,Taura
0a60701b-0cd2-4d6f-9787-f4075d4b5115,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tau24,Female,Female Youth,No disability,Jigawa,Taura
d536f44d-7545-4feb-b224-4bc5892a4133,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tau25,Male,Male Youth,No disability,Jigawa,Taura
23d5e728-b424-4c14-831c-88a332c10d26,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tau26,Female,Female Youth,No disability,Jigawa,Taura
41c708d0-986b-47a5-b2dc-fe2950fdc90e,2024-03-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tau28,Male,Male Youth,No disability,Jigawa,Taura
cb3d6aa8-8372-410d-9a77-add154969828,2024-03-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tau29,Male,Male Youth,No disability,Jigawa,Taura
4f842215-128c-4ed3-9438-834dd0665a11,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tof68,Female,Female Youth,No disability,Kano,Tofa
0e112af2-46eb-4219-b780-8d9b4896d8bd,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tof69,Male,Male Youth,No disability,Kano,Tofa
9de6ecb4-0e14-4c1a-b0e7-506adee4fe82,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tof70,Female,Female Youth,No disability,Kano,Tofa
452dbab9-5e64-4c5b-a80e-4eda65e673cc,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tof71,Male,Male Youth,No disability,Kano,Tofa
38850f37-0a05-4593-aae8-99fad6a503a0,2024-03-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tof72,Male,Male Youth,No disability,Kano,Tofa
17e3b92a-edce-45c3-a36c-fc4043300657,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tor02,Male,Male Youth,No disability,Bauchi,Toro
fdc20f6a-951a-4930-b432-35477e212fe6,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tor03,Male,Male Youth,No disability,Bauchi,Toro
7d8c41c1-ccdf-4a7d-b166-b0eadec38964,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tor04,Female,Female Youth,No disability,Bauchi,Toro
b73bb564-80ea-493c-9fe6-6b006567e98d,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tor05,Male,Male Youth,No disability,Bauchi,Toro
5c5e4376-3514-4a0d-bd2f-b642cf9fa394,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tun01,Female,Female Youth,No disability,Kano,Tudun_Wada
69ce9093-c213-4eff-adbc-61eebd4d8d25,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tun02,Female,Female Youth,No disability,Kano,Tudun_Wada
d7da8116-a4a4-4721-8f41-3cb1860e652d,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tun03,Female,Female Youth,No disability,Kano,Tudun_Wada
f8da8638-7d7d-40d9-a02d-b235d5916e66,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tun04,Female,Female Youth,No disability,Kano,Tudun_Wada
a21eb576-4721-47f4-9099-d4790980fc98,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tun05,Female,Female Youth,No disability,Kano,Tudun_Wada
d4694556-9f05-4537-aaf6-e121fc3e24ec,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tun06,Female,Female Youth,No disability,Kano,Tudun_Wada
3fa5532a-a0af-4946-8152-e460f0c90097,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tun07,Female,Female Youth,No disability,Kano,Tudun_Wada
a1921313-9bc8-4eac-9162-b9c330a1481d,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tun08,Female,Female Youth,No disability,Kano,Tudun_Wada
f342b8b1-11a1-469e-8b7a-0491c74a2a4f,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tun09,Female,Female Youth,No disability,Kano,Tudun_Wada
09c2dbf6-da05-4f51-b69d-0c56fdf16d61,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tun10,Female,Female Youth,No disability,Kano,Tudun_Wada
1b08a182-6f53-4a47-869f-1bd726f8233f,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tun11,Female,Female Youth,No disability,Kano,Tudun_Wada
e8dbefcc-3f75-4001-ae17-728fb9f00352,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tun12,Female,Female Youth,No disability,Kano,Tudun_Wada
e429d454-27b0-4eeb-9cf1-4230d97e9818,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tun13,Male,Male Youth,No disability,Kano,Tudun_Wada
8c5b6183-348f-4d56-93b8-ce5eb4dd24d9,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tun15,Male,Male Youth,No disability,Kano,Tudun_Wada
89652305-1e2a-49e5-8bfb-09dda2eacc5d,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tun16,Male,Male Youth,No disability,Kano,Tudun_Wada
834630b4-a9e0-47f3-8227-acdaf1ea8d46,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tun17,Male,Male Youth,No disability,Kano,Tudun_Wada
ae846517-c4c7-49e1-932e-d416496e7e7b,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tun18,Male,Male Youth,No disability,Kano,Tudun_Wada
9b5b2375-e77a-4bae-b8e2-aa70c63069c2,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tun19,Male,Male Youth,No disability,Kano,Tudun_Wada
bf6172db-7a54-4540-bb05-111f2d87835f,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tun20,Male,Male Youth,No disability,Kano,Tudun_Wada
3a23c6bc-6a38-4763-9435-8ee913c5f26d,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tun21,Male,Male Youth,No disability,Kano,Tudun_Wada
ad3d8140-d365-48bf-985e-08347582ae8f,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tun22,Male,Male Youth,No disability,Kano,Tudun_Wada
a7b1256a-8735-4a30-9b6a-a033983d25e2,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tun23,Male,Male Youth,No disability,Kano,Tudun_Wada
ae37fe11-c1fa-47c0-84ad-aa5acce30be2,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tun24,Male,Male Youth,No disability,Kano,Tudun_Wada
0448db3c-5a63-473e-a22a-46c23a1863a3,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tun25,Male,Male Youth,No disability,Kano,Tudun_Wada
afd85e46-10d9-447e-aacf-e6a57e250e02,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tun26,Male,Male Youth,No disability,Kano,Tudun_Wada
3109f743-e858-492c-b417-2d2e8346df50,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tun27,Male,Male Youth,No disability,Kano,Tudun_Wada
144a12c7-8dd7-418b-9bf5-2df35d7d96d2,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tun28,Male,Male Youth,No disability,Kano,Tudun_Wada
24e2a5e7-1634-407b-ad47-9cf5962e501a,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tun29,Male,Male Youth,No disability,Kano,Tudun_Wada
b536db4b-2918-4707-9495-53dbeecbcdd6,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tun30,Male,Male Youth,No disability,Kano,Tudun_Wada
98d7acaf-dbc7-4856-8cd8-8f0237a11cd5,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tun31,Male,Male Youth,No disability,Kano,Tudun_Wada
fb188077-799a-4aac-bf5e-f48d873446ab,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tun32,Male,Male Youth,No disability,Kano,Tudun_Wada
b5ca8786-ccec-456b-b4d2-fa324d9e94ec,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,Tun33,Female,Female Youth,No disability,Kano,Tudun_Wada
dff3ff1f-04cc-473e-b300-42ef82040dfd,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,War03,Male,Male Youth,No disability,Bauchi,Warji
8dde8e3c-c25f-48b5-be16-a39db5f75d9f,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,War04,Male,Male Youth,No disability,Bauchi,Warji
34068271-c167-4c37-a2af-7a37f5f9ab78,2024-02-15,Scaling_up_Agro_Products_marketing_for_small_enterprises,War05,Female,Female Youth,No disability,Bauchi,Warji
4f70b4c4-e7a1-4efc-9fad-bbd8aedd21c5,2024-10-20,Waste_Management_and_recycling_training_and_demonstration,Ran07,Female,Female Youth,No disability,Kano,Rano
f2489eca-85b8-45d2-8c47-1d230671c92b,2024-10-20,Waste_Management_and_recycling_training_and_demonstration,Ran08,Female,Female Youth,No disability,Kano,Rano
d133a0b0-37c1-424a-8b4e-ec1f443c967f,2024-10-20,Waste_Management_and_recycling_training_and_demonstration,Ran09,Male,Male Youth,No disability,Kano,Rano
ab8bfb67-09cc-49c4-a4dd-45d74fca6ba4,2024-10-20,Waste_Management_and_recycling_training_and_demonstration,Ran10,Male,Male Youth,No disability,Kano,Rano
a4cc76e0-e13d-4f45-b874-c962ab45ea21,2024-10-20,Waste_Management_and_recycling_training_and_demonstration,Ran11,Male,Male Youth,No disability,Kano,Rano
fec82ff5-13ca-46c2-8379-988c325890ba,2024-10-20,Waste_Management_and_recycling_training_and_demonstration,Ran12,Male,Male Youth,No disability,Kano,Rano
cdd534be-2b2f-4d83-b712-a32b43980a2d,2024-09-20,Waste_Management_and_recycling_training_and_demonstration,Ran13,Male,Male Youth,No disability,Kano,Rano
9c4af7e6-3072-41c0-8dbf-cdf75129df82,2024-10-20,Waste_Management_and_recycling_training_and_demonstration,Ran14,Male,Male Youth,No disability,Kano,Rano
77de2264-1e04-44d7-9416-342390e58cf2,2024-10-20,Waste_Management_and_recycling_training_and_demonstration,Rig02,Female,Female Youth,No disability,Kano,Rimi_Gado
b24764f7-8475-4f90-9085-97d029f4cf33,2024-10-20,Waste_Management_and_recycling_training_and_demonstration,Rig04,Female,Female Youth,No disability,Kano,Rimi_Gado
ab578779-884f-4416-959d-626726eb873a,2024-09-20,Waste_Management_and_recycling_training_and_demonstration,Rig06,Female,Female Youth,No disability,Kano,Rimi_Gado
e4c46dc1-281a-41a7-9ef7-77636b2301d1,2024-09-20,Waste_Management_and_recycling_training_and_demonstration,Rig07,Female,Female Youth,No disability,Kano,Rimi_Gado
